# ID,label,height,hw_ratio,height_var,root_density,cmass_density,2d_density,2d_hull_area,shape_index,compactness,linearity,sphericity
 352.00000,   3.00000,  12.60000,   2.83262,   9.92753,   0.00836,   0.01114,  18.14390,  19.78627,   0.80751,   0.44185,   0.71273,   0.01684
 353.00000,   3.00000,  12.48000,   7.31546,   8.63827,   0.01293,   0.02155,  79.71530,   2.91036,   0.41377,   0.47112,   0.59518,   0.06067
 354.00000,   3.00000,   4.60000,   1.28002,   1.46127,   0.02759,   0.00000,  22.45508,  12.91467,   0.59085,   0.47074,   0.98873,   0.00093
 355.00000,   3.00000,  12.81000,   3.13393,  10.52275,   0.00293,   0.01760,  20.40956,  16.70786,   0.68777,   0.43706,   0.59615,   0.03147
 356.00000,   3.00000,  10.37000,   2.34796,   9.56955,   0.06081,   0.03378,   7.58724,  19.50643,   0.98882,   0.46126,   0.89395,   0.08080
 357.00000,   3.00000,  10.81000,  11.03233,  10.87755,   0.06838,   0.02564, 121.86211,   0.96010,   0.26453,   0.54860,   0.98670,   0.01050
 358.00000,   3.00000,  12.91000,   6.33604,  10.75480,   0.00866,   0.03030,  55.64106,   4.15161,   0.52760,   0.45086,   0.30821,   0.05975
 359.00000,   3.00000,  10.43000,   2.53711,   6.77088,   0.00926,   0.03395,  19.17148,  16.90011,   1.01337,   0.50109,   0.57309,   0.23889
 360.00000,   3.00000,  10.88000,   2.21564,   8.89512,   0.01896,   0.01896,   8.75030,  24.11346,   0.98259,   0.39066,   0.90782,   0.06756
 361.00000,   3.00000,   6.59000,   1.44319,   2.28063,   0.00912,   0.01520,  31.55747,  20.85085,   1.05329,   0.49327,   0.28409,   0.40619
 362.00000,   3.00000,  12.43000,   2.14396,   6.64335,   0.00386,   0.00965,  15.41071,  33.61299,   0.88821,   0.41880,   0.42156,   0.07417
 363.00000,   3.00000,  11.71000,   5.09749,  15.83916,   0.20339,   0.01695,  22.36044,   5.27718,   0.52850,   0.53665,   0.97875,   0.00808
 364.00000,   3.00000,   8.48000,   2.00679,   1.50492,   0.00226,   0.05643,  24.80934,  17.85618,   0.61038,   0.48054,   0.65484,   0.01335
 365.00000,   3.00000,  12.78000,   6.87062,  17.31656,   0.11688,   0.01299,  44.50925,   3.45995,   0.47349,   0.53021,   0.92595,   0.02497
 366.00000,   3.00000,   8.34000,   3.66373,   3.85958,   0.02419,   0.05645,  23.92965,   5.18186,   0.37829,   0.42209,   0.75458,   0.00749
 367.00000,   3.00000,   4.43000,   2.35678,   1.91055,   0.07426,   0.00990,  57.17181,   3.53321,   0.41048,   0.71233,   0.77464,   0.14448
 368.00000,   3.00000,  12.40000,   2.62521,  10.59984,   0.00733,   0.00733,  12.23627,  22.31072,   0.97900,   0.49022,   0.84670,   0.11703
 369.00000,   3.00000,  10.73000,   7.99369,   9.41601,   0.03731,   0.06716,  74.37028,   1.80180,   0.33179,   0.50529,   0.80934,   0.04590
 370.00000,   3.00000,  12.55000,   3.66586,  12.21546,   0.01860,   0.00930,  18.34435,  11.72023,   0.88468,   0.37043,   0.67308,   0.18661
 371.00000,   3.00000,  15.05000,   2.66041,  12.68287,   0.00969,   0.00969,  12.90551,  32.00183,   0.90015,   0.42384,   0.49722,   0.35575
 372.00000,   3.00000,  16.01000,   5.37473,  23.55500,   0.02041,   0.02041,  16.56718,   8.87296,   0.70843,   0.38564,   0.74475,   0.14723
 373.00000,   3.00000,  15.68000,   6.39032,  22.81999,   0.02381,   0.00000,  27.90370,   6.02071,   0.61453,   0.42276,   0.04947,   0.84094
 374.00000,   3.00000,   5.28000,   2.08293,   3.11380,   0.09353,   0.00719,  21.63195,   6.42568,   0.44423,   0.39285,   0.87048,   0.02649
 375.00000,   3.00000,  12.57000,   3.52918,  11.63164,   0.02674,   0.04278,  14.74069,  12.68597,   0.92628,   0.41902,   0.44358,   0.26414
 376.00000,   3.00000,  13.87000,   3.07053,  20.04422,   0.03727,   0.00000,   7.89043,  20.40446,   0.86167,   0.46181,   0.59974,   0.04186
 377.00000,   3.00000,  20.25000,   7.95265,  40.46701,   0.02186,   0.00546,  28.22443,   6.48375,   0.62757,   0.41455,   0.44431,   0.44698
 378.00000,   3.00000,  11.48000,   4.50004,  11.25298,   0.04405,   0.02203,  34.87982,   6.50806,   0.65348,   0.42081,   0.65844,   0.23276
 379.00000,   3.00000,   2.15000,   0.76218,   0.59069,   0.62500,   0.00000,  13.06996,   7.95718,   0.66445,   0.45998,   0.60415,   0.20287
 380.00000,   3.00000,  12.87000,   4.80783,  13.29366,   0.01031,   0.01546,  27.07340,   7.16571,   0.68468,   0.39519,   0.68974,   0.21407
 381.00000,   3.00000,  13.25000,   4.62489,  15.76016,   0.02312,   0.02312,  21.07745,   8.20783,   0.70580,   0.40724,   0.46241,   0.47428
 382.00000,   3.00000,  10.85000,   2.12303,  10.45065,   0.03448,   0.04138,   5.55162,  26.11848,   0.96192,   0.45780,   0.80832,   0.10663
 383.00000,   3.00000,  15.03000,   5.75475,  19.42032,   0.02778,   0.01852,  31.66572,   6.82126,   0.66314,   0.40830,   0.38943,   0.24675
 384.00000,   3.00000,  17.61000,   5.34120,  23.57852,   0.01190,   0.01190,  23.18245,  10.87029,   0.84979,   0.37961,   0.58504,   0.24079
 385.00000,   3.00000,  13.75000,   3.97724,  12.39644,   0.01762,   0.00441,  18.99259,  11.95203,   0.87692,   0.37467,   0.43526,   0.41525
 386.00000,   3.00000,  12.88000,   4.85542,  12.86943,   0.00526,   0.01579,  27.00068,   7.03686,   0.67942,   0.38212,   0.46472,   0.22136
 387.00000,   3.00000,  20.68000,   5.95776,  41.12260,   0.03302,   0.00000,  17.59544,  12.04858,   0.84920,   0.46148,   0.48733,   0.43634
 388.00000,   3.00000,  12.17000,   3.87671,  12.93132,   0.03681,   0.01227,  16.53987,   9.85497,   0.74740,   0.40361,   0.41361,   0.47246
 389.00000,   3.00000,  12.69000,   3.74991,  12.46421,   0.02212,   0.00000,  19.73451,  11.45202,   0.86894,   0.38686,   0.72714,   0.24339
 390.00000,   3.00000,  13.04000,   4.28131,  11.54019,   0.01402,   0.00467,  23.06814,   9.27687,   0.80553,   0.43292,   0.70608,   0.19316
 391.00000,   3.00000,  11.52000,   1.67572,   7.79141,   0.02646,   0.00000,   3.99908,  47.26087,   1.59008,   0.38942,   0.49527,   0.19618
 392.00000,   3.00000,  15.17000,   7.00512,  16.35632,   0.01149,   0.01724,  37.10302,   4.68965,   0.54049,   0.38353,   0.51692,   0.18862
 393.00000,   3.00000,   4.96000,   1.69038,   0.74897,   0.01786,   0.11905,  19.51258,   8.60983,   0.72464,   0.37387,   0.29687,   0.30835
 394.00000,   3.00000,  11.05000,   3.59686,   8.84307,   0.03333,   0.00667,  15.89327,   9.43796,   0.71643,   0.47045,   0.45533,   0.24460
 395.00000,   3.00000,  13.63000,   5.00411,  17.98629,   0.01325,   0.00662,  20.35347,   7.41888,   0.66314,   0.45952,   0.85893,   0.06659
 396.00000,   3.00000,   3.44000,   2.39166,   1.46945,   0.13636,   0.04545,  53.17102,   2.06880,   0.34302,   0.70745,   0.57829,   0.04252
 397.00000,   3.00000,   8.32000,   2.51441,   6.40250,   0.05405,   0.04505,  10.13792,  10.94899,   0.73219,   0.36549,   0.59104,   0.08112
 398.00000,   3.00000,  15.07000,   2.87913,  16.12975,   0.01852,   0.00000,  11.82613,  27.39697,   1.12680,   0.37886,   0.43964,   0.46681
 399.00000,   3.00000,  10.44000,   2.35642,  10.68446,   0.01810,   0.03167,  11.25890,  19.62891,   1.02457,   0.50503,   0.89576,   0.02210
 400.00000,   4.00000,   8.18000,   3.72243,   5.12739,   0.00696,   0.00232,  89.25343,   4.82895,   0.60393,   0.76295,   0.56587,   0.29735
 401.00000,   4.00000,   7.12000,   0.98563,   1.53517,   0.00290,   0.00124,  46.20271,  52.18308,   1.95940,   0.48287,   0.46244,   0.47877
 402.00000,   4.00000,   4.28000,   1.94495,   0.70443,   0.00749,   0.03371,  55.13665,   4.84251,   0.59612,   0.46319,   0.24105,   0.55219
 403.00000,   4.00000,   5.41000,   1.45967,   1.54157,   0.00455,   0.01593,  63.98899,  13.73674,   1.00375,   0.61420,   0.32208,   0.22929
 404.00000,   4.00000,  11.18000,   1.19632,   2.75432,   0.00201,   0.00146,  62.70105,  87.33505,   2.49266,   0.50558,   0.58313,   0.35734
 405.00000,   4.00000,   4.21000,   1.39771,   0.91363,   0.08458,   0.00746,  44.30948,   9.07255,   0.79639,   0.54738,   0.24478,   0.34292
 406.00000,   4.00000,   5.94000,   1.35756,   0.77165,   0.00929,   0.00676,  61.84372,  19.14503,   1.18474,   0.51772,   0.33926,   0.37495
 407.00000,   4.00000,  17.83000,   1.67102,  21.65720,   0.04659,   0.00000,  58.62880, 113.85190,   2.73520,   0.55175,   0.68012,   0.21970
 408.00000,   4.00000,  10.13000,   1.60586,   6.38064,   0.00636,   0.00000,  59.25715,  39.79266,   1.73993,   0.55327,   0.34845,   0.21082
 409.00000,   4.00000,   8.35000,   1.43145,   2.85745,   0.00355,   0.00284,  82.78785,  34.02673,   1.61180,   0.53540,   0.58828,   0.38955
 410.00000,   4.00000,   5.55000,   0.68690,   0.73952,   0.00346,   0.00485,  44.25308,  65.28359,   2.15661,   0.57359,   0.35846,   0.35130
 411.00000,   4.00000,  11.99000,   1.12282,   4.83241,   0.00104,   0.00013,  67.56174, 114.02902,   2.96941,   0.53515,   0.45634,   0.30325
 412.00000,   4.00000,   4.61000,   1.60474,   1.20619,   0.08380,   0.03911,  43.38035,   8.25258,   0.76448,   0.50203,   0.42065,   0.49128
 413.00000,   4.00000,  12.21000,   1.99026,   6.65542,   0.02269,   0.00537,  44.50428,  37.63683,   1.66718,   0.51790,   0.35404,   0.48341
 414.00000,   4.00000,   4.68000,   0.97239,   0.75990,   0.05445,   0.01469,  49.94894,  23.16366,   1.33008,   0.52678,   0.41065,   0.41852
 415.00000,   4.00000,   6.18000,   1.48742,   1.67866,   0.00175,   0.00699,  66.26982,  17.26276,   1.14103,   0.56915,   0.48352,   0.17382
 416.00000,   4.00000,  15.84000,   1.76151,   8.69089,   0.00758,   0.00051,  73.43452,  80.86115,   2.46944,   0.57340,   0.60042,   0.27533
 417.00000,   4.00000,  12.08000,   1.74294,   4.79764,   0.00141,   0.00329,  44.25842,  48.03606,   1.86879,   0.51072,   0.20446,   0.66807
 418.00000,   4.00000,   5.64000,   3.18576,   2.85228,   0.10853,   0.03101,  41.15840,   3.13423,   0.41602,   0.53121,   0.91678,   0.07773
 419.00000,   4.00000,  12.15000,   1.76013,   2.88550,   0.00353,   0.00806,  41.65808,  47.64983,   1.87450,   0.45823,   0.23554,   0.44433
 420.00000,   4.00000,   7.52000,   1.63084,   1.08598,   0.00197,   0.00985,  47.73662,  21.26250,   1.23214,   0.41211,   0.12091,   0.43924
 421.00000,   4.00000,  12.78000,   1.67226,   5.61369,   0.00649,   0.00177,  58.07652,  58.40570,   2.11289,   0.49869,   0.10427,   0.21938
 422.00000,   4.00000,  10.79000,   1.25438,   3.51948,   0.00118,   0.00165,  57.31717,  73.99178,   2.34392,   0.52507,   0.63522,   0.19125
 423.00000,   4.00000,  13.39000,   2.03592,   6.03390,   0.00134,   0.00224,  51.64692,  43.25525,   1.78532,   0.52317,   0.15450,   0.40258
 424.00000,   4.00000,   5.32000,   1.55366,   1.01043,   0.00858,   0.01029,  49.72326,  11.72490,   0.94322,   0.47211,   0.22489,   0.50278
 425.00000,   4.00000,   5.19000,   1.45209,   0.71273,   0.00515,   0.00515,  45.55885,  12.77468,   0.98031,   0.46769,   0.69452,   0.18817
 426.00000,   4.00000,   5.48000,   2.36128,   1.23455,   0.00993,   0.03974,  56.07122,   5.38601,   0.61444,   0.49034,   0.67149,   0.28371
 427.00000,   4.00000,  10.35000,   1.26569,   3.94981,   0.00025,   0.00177,  58.98102,  66.86897,   2.04517,   0.60079,   0.43631,   0.30959
 428.00000,   4.00000,   2.68000,   1.18448,   0.46115,   0.34400,   0.05600,  48.83439,   5.11934,   0.61734,   0.52981,   0.42077,   0.44042
 429.00000,   4.00000,  10.47000,   0.90780,   2.30343,   0.00141,   0.00082,  63.81085, 133.01813,   3.11985,   0.59295,   0.68036,   0.12460
 430.00000,   4.00000,  15.31000,   1.92257,   7.51437,   0.00190,   0.00190,  66.51496,  63.41431,   2.20124,   0.55638,   0.34363,   0.24245
 431.00000,   4.00000,   6.03000,   1.88296,   1.62862,   0.00366,   0.02377,  53.33805,  10.25534,   0.84300,   0.50071,   0.17785,   0.34285
 432.00000,   4.00000,  19.26000,   2.27685,  20.18654,   0.00669,   0.00023,  60.54036,  71.55556,   2.08230,   0.55816,   0.59991,   0.17294
 433.00000,   4.00000,  13.48000,   2.08746,  12.66626,   0.01489,   0.00000,  85.36997,  41.70085,   1.78221,   0.64895,   0.42244,   0.17603
 434.00000,   4.00000,  10.67000,   1.72855,   5.30483,   0.00057,   0.00227,  46.26844,  38.10373,   1.68331,   0.58745,   0.06905,   0.56178
 435.00000,   4.00000,   8.70000,   1.38427,   2.33735,   0.00308,   0.00205,  49.39238,  39.50002,   1.72242,   0.53655,   0.78542,   0.12377
 436.00000,   4.00000,   7.21000,   1.15977,   0.95925,   0.00653,   0.00186,  55.50104,  38.64793,   1.70599,   0.52013,   0.39579,   0.18370
 437.00000,   4.00000,   9.31000,   1.24756,   1.90993,   0.00454,   0.00384,  51.42778,  55.68974,   1.99918,   0.50266,   0.62151,   0.25912
 438.00000,   4.00000,   3.81000,   1.17668,   1.03305,   0.13813,   0.01946,  49.02609,  10.48421,   0.87018,   0.62940,   0.65888,   0.23635
 439.00000,   4.00000,   9.39000,   1.30483,   2.57761,   0.00059,   0.00237,  65.17081,  51.78699,   1.97932,   0.51407,   0.47824,   0.31682
 440.00000,   4.00000,  14.57000,   1.52399,  12.63834,   0.00972,   0.00068,  64.14541,  91.40171,   2.62205,   0.56213,   0.26036,   0.38899
 441.00000,   4.00000,   9.83000,   1.07581,   1.91349,   0.00064,   0.00161,  37.16633,  83.48955,   2.45300,   0.47074,   0.54203,   0.39189
 442.00000,   4.00000,  16.19000,   1.80269,   7.89966,   0.00159,   0.00188,  85.53350,  80.65845,   2.25449,   0.50232,   0.62572,   0.31182
 443.00000,   4.00000,  13.80000,   1.11398,   4.49469,   0.00202,   0.00023,  83.72682, 153.46336,   3.39406,   0.50030,   0.46120,   0.27943
 444.00000,   4.00000,  23.24000,   2.30755,  43.81659,   0.02104,   0.00025,  80.14303, 101.43115,   2.67680,   0.62738,   0.39155,   0.23254
 445.00000,   4.00000,   4.78000,   1.38050,   0.73919,   0.00402,   0.01406,  41.53811,  11.98899,   0.93114,   0.45948,   0.26886,   0.44672
 446.00000,   4.00000,  10.77000,   1.22383,   3.46945,   0.00082,   0.00027,  47.51768,  77.44486,   2.42647,   0.47810,   0.22445,   0.39215
 447.00000,   4.00000,   3.97000,   1.52923,   0.93949,   0.15223,   0.02362,  56.53106,   6.73966,   0.70075,   0.64500,   0.24339,   0.61650
 448.00000,   4.00000,   6.07000,   1.34735,   1.35145,   0.06056,   0.00621,  63.45945,  20.29643,   1.23682,   0.48992,   0.39349,   0.31132
 449.00000,   4.00000,   8.68000,   1.09682,   2.40863,   0.00059,   0.00381,  54.43214,  62.62844,   2.17152,   0.57066,   0.47454,   0.29385
 450.00000,   4.00000,  15.53000,   2.02358,   4.47239,   0.00436,   0.00000,  62.34460,  58.89845,   2.09396,   0.46603,   0.49762,   0.32892
 451.00000,   4.00000,  15.55000,   1.66655,  10.45432,   0.00230,   0.00000,  74.85522,  87.06140,   2.56150,   0.59001,   0.56204,   0.31148
 452.00000,   4.00000,   4.79000,   1.32441,   1.34502,   0.01920,   0.01600,  47.78051,  13.08065,   0.99926,   0.58040,   0.35451,   0.29554
 453.00000,   4.00000,   9.88000,   1.22468,   2.98512,   0.00219,   0.00000,  49.13699,  65.08335,   2.12956,   0.49791,   0.38903,   0.35994
 454.00000,   4.00000,   3.89000,   1.39957,   0.82024,   0.05222,   0.02350,  49.57828,   7.72516,   0.75637,   0.54944,   0.07670,   0.82144
 455.00000,   4.00000,   5.39000,   1.65675,   1.20056,   0.00319,   0.01438,  59.14385,  10.58436,   0.88311,   0.48530,   0.45921,   0.28768
 456.00000,   4.00000,  10.75000,   2.32863,   5.37502,   0.00913,   0.00348, 107.87587,  21.31153,   1.27405,   0.59124,   0.07112,   0.57325
 457.00000,   4.00000,   2.62000,   0.98723,   0.39912,   0.32308,   0.06538,  36.91533,   7.04315,   0.65781,   0.60761,   0.58498,   0.28474
 458.00000,   4.00000,   4.34000,   1.38236,   0.87628,   0.04506,   0.01560,  58.53853,   9.85676,   0.86317,   0.55210,   0.42955,   0.36428
 459.00000,   4.00000,   4.39000,   0.94881,   0.96425,   0.04792,   0.00000,  44.84337,  21.40785,   1.27381,   0.55534,   0.06791,   0.24020
 460.00000,   4.00000,  14.06000,   2.01670,   7.95311,   0.02961,   0.00123,  50.03494,  48.60604,   1.90237,   0.53663,   0.23248,   0.45639
 461.00000,   4.00000,   5.27000,   1.70689,   1.37040,   0.00189,   0.01705,  55.38918,   9.53255,   0.84156,   0.55898,   0.36122,   0.21371
 462.00000,   4.00000,   4.83000,   1.54598,   0.91656,   0.00444,   0.02222,  46.10265,   9.76083,   0.85437,   0.47622,   0.29439,   0.47955
 463.00000,   4.00000,   5.34000,   1.70106,   1.28398,   0.01852,   0.01852,  65.75542,   9.85470,   0.86252,   0.56254,   0.50386,   0.46394
 464.00000,   4.00000,  17.05000,   1.71112,  12.08953,   0.00286,   0.00027,  73.95832,  99.28565,   2.72960,   0.53379,   0.24139,   0.48026
 465.00000,   4.00000,   7.69000,   1.90071,   3.03148,   0.00819,   0.00901,  74.59225,  16.36899,   1.04041,   0.68942,   0.19871,   0.44527
 466.00000,   4.00000,  10.49000,   1.59641,   3.33150,   0.00157,   0.00157,  59.03448,  43.17815,   1.81023,   0.48613,   0.50905,   0.21879
 467.00000,   4.00000,  13.36000,   1.93453,   8.69374,   0.01283,   0.00027,  78.41722,  47.69361,   1.88683,   0.56465,   0.09256,   0.70621
 468.00000,   4.00000,   5.44000,   1.73849,   1.51233,   0.04423,   0.00385,  53.10682,   9.79159,   0.82000,   0.53005,   0.02434,   0.45736
 469.00000,   4.00000,   8.45000,   0.90788,   3.01282,   0.00514,   0.00000,  53.87392,  86.62818,   2.55434,   0.58546,   0.54509,   0.21896
 470.00000,   4.00000,  13.67000,   1.16244,   5.77331,   0.00127,   0.00000,  56.81500, 138.29095,   3.15711,   0.54010,   0.23170,   0.24208
 471.00000,   4.00000,  14.60000,   1.87748,   8.79009,   0.00866,   0.00251,  59.20082,  60.47213,   2.14101,   0.57342,   0.46539,   0.41260
 472.00000,   4.00000,   5.76000,   0.86606,   0.54873,   0.00172,   0.00458,  39.49547,  44.23292,   1.82446,   0.42519,   0.24788,   0.16212
 473.00000,   4.00000,   5.81000,   1.47059,   1.46041,   0.02559,   0.00569,  67.59033,  15.60874,   1.10055,   0.50725,   0.51093,   0.46210
 474.00000,   4.00000,  12.85000,   1.61676,   7.59296,   0.00132,   0.00000,  83.77269,  63.17095,   2.17373,   0.69320,   0.44915,   0.34014
 475.00000,   4.00000,   8.46000,   1.08843,   1.93876,   0.00077,   0.00077,  43.26753,  60.41482,   2.10500,   0.48781,   0.48742,   0.36549
 476.00000,   4.00000,  10.58000,   1.47689,   3.83673,   0.00072,   0.00108,  54.28860,  51.31833,   1.95711,   0.46386,   0.38808,   0.57078
 477.00000,   4.00000,   8.43000,   1.25248,   2.34469,   0.00076,   0.00456,  58.07763,  45.30144,   1.83594,   0.52719,   0.51799,   0.29942
 478.00000,   4.00000,   6.23000,   0.96828,   0.85395,   0.00244,   0.00000,  49.47116,  41.39786,   1.76323,   0.46912,   0.45949,   0.16026
 479.00000,   4.00000,   9.43000,   2.16771,   4.97198,   0.01430,   0.00220,  48.03315,  18.92443,   1.01280,   0.54471,   0.40562,   0.11417
 480.00000,   4.00000,   6.19000,   1.25456,   1.42936,   0.00199,   0.01988,  41.32399,  24.34422,   1.34392,   0.49996,   0.35592,   0.51327
 481.00000,   4.00000,  16.82000,   1.70075,  14.66787,   0.00646,   0.00000,  69.58604,  97.80697,   2.70976,   0.60185,   0.55746,   0.26757
 482.00000,   4.00000,  15.33000,   1.49615,  10.40059,   0.00118,   0.00013,  72.68540, 104.98669,   2.78773,   0.51081,   0.24874,   0.48281
 483.00000,   4.00000,   5.97000,   0.92151,   0.66793,   0.00248,   0.00142,  67.26146,  41.97054,   1.80447,   0.52290,   0.44576,   0.28630
 484.00000,   4.00000,   9.56000,   1.21495,   4.03856,   0.01035,   0.00504,  60.85677,  61.91587,   2.17175,   0.55341,   0.03779,   0.46580
 485.00000,   4.00000,   6.25000,   1.82165,   1.62861,   0.00385,   0.01026,  66.26195,  11.77146,   0.93381,   0.55014,   0.06872,   0.33439
 486.00000,   4.00000,  11.77000,   1.39051,   7.06599,   0.01759,   0.00228,  61.10441,  71.64785,   2.28425,   0.58623,   0.47766,   0.41245
 487.00000,   4.00000,   5.55000,   3.46587,   1.59524,   0.02041,   0.02041,  57.32666,   2.56425,   0.43149,   0.53026,   0.55243,   0.28765
 488.00000,   4.00000,  14.14000,   1.21061,   7.01899,   0.00055,   0.00033,  66.19814, 136.42377,   3.23302,   0.49159,   0.62234,   0.20185
 489.00000,   4.00000,   5.87000,   0.79444,   1.76161,   0.01214,   0.00000,  45.27825,  54.59575,   2.03219,   0.62788,   0.35187,   0.10041
 490.00000,   4.00000,   4.42000,   1.25962,   0.84704,   0.02988,   0.01230,  46.21091,  12.31311,   0.92402,   0.50058,   0.26014,   0.42511
 491.00000,   4.00000,  16.15000,   1.84915,  15.15265,   0.00807,   0.00000,  71.43560,  76.27849,   2.41713,   0.54764,   0.14205,   0.56400
 492.00000,   4.00000,   9.55000,   1.25288,   5.98119,   0.01790,   0.00076,  45.19664,  58.10167,   2.05419,   0.50719,   0.40693,   0.36566
 493.00000,   4.00000,   9.67000,   1.36180,   1.92191,   0.00069,   0.00583,  57.87054,  50.42289,   1.94393,   0.44693,   0.26080,   0.54188
 494.00000,   4.00000,   6.52000,   1.34587,   1.63823,   0.01223,   0.00515,  66.21621,  23.46857,   1.32976,   0.55253,   0.32482,   0.51084
 495.00000,   4.00000,   7.19000,   1.27223,   2.62478,   0.01278,   0.00402,  85.75646,  31.93929,   1.55992,   0.60493,   0.48119,   0.24610
 496.00000,   4.00000,  12.44000,   1.37263,   7.40617,   0.00583,   0.00015,  81.46196,  82.13650,   2.49801,   0.63148,   0.45529,   0.21816
 497.00000,   4.00000,   6.84000,   1.31294,   2.36826,   0.00941,   0.00000,  43.07197,  27.14062,   1.38493,   0.45560,   0.24473,   0.19352
 498.00000,   4.00000,  11.28000,   2.04297,   7.06612,   0.00352,   0.00050,  65.24394,  30.48559,   1.28314,   0.58425,   0.48365,   0.19674
 499.00000,   4.00000,   5.47000,   0.91793,   1.92511,   0.06026,   0.00000,  42.52237,  35.51073,   1.63761,   0.60261,   0.42163,   0.15385
